year,species_code,comp_type,iss_age,iss_length,region
2017,301502,male,61.62502384024124,184.9692419648289,goa
2017,301502,total,121.34319991715064,269.72629639873503,goa
2019,301502,female,93.1844282343737,287.44287852933377,goa
2019,301502,male,82.18209411968719,237.77541850698256,goa
2019,301502,total,156.0636874347147,381.5204111898266,goa
2021,301502,female,78.60902989869338,148.7481742920394,goa
2021,301502,male,66.34860618674364,104.09675934406036,goa
2021,301502,total,128.8858150636482,186.4641290816758,goa
1996,10261,female,19.933389901100163,259.411862541178,cgoa
1996,10261,female,15.429672863079803,598.1414970826696,wgoa
1996,10261,male,3.697397775565636,156.94331201674115,cgoa
1996,10261,male,10.18477059357141,247.60047313162937,wgoa
1996,10261,total,21.551043789048386,360.16862986239363,cgoa
1996,10261,total,27.418479869048316,466.7578518810214,wgoa
1996,10262,female,32.754689600321306,703.7827518798471,cgoa
1996,10262,female,18.860842638600108,855.8736511539885,wgoa
1996,10262,male,22.336334460247116,276.19474245974027,cgoa
1996,10262,male,8.165154542896715,146.58294741360862,wgoa
1996,10262,total,50.052353276654216,940.2922663216078,cgoa
1996,10262,total,26.238048765792076,774.4709737041575,wgoa
1999,10261,female,30.51066902904554,293.2957649191004,cgoa
1999,10261,female,51.21590361714909,243.64920577298676,wgoa
1999,10261,male,20.624117472635472,206.8568331497736,cgoa
1999,10261,male,32.24666361454267,237.58304529815092,wgoa
1999,10261,total,45.19738201749765,404.6256871081154,cgoa
1999,10261,total,76.23219886673154,378.7729020721552,wgoa
1999,10262,female,50.88122490730172,734.2128462136247,cgoa
1999,10262,female,37.77909744745999,599.2843655497599,wgoa
1999,10262,male,35.42338567761802,258.14805961355785,cgoa
1999,10262,male,13.5231070113063,164.5796627257701,wgoa
1999,10262,total,79.56540389335366,940.4206130937536,cgoa
1999,10262,total,53.30574470093086,626.3186866698969,wgoa
2001,10261,female,74.72524878938981,529.4827096699158,cgoa
2001,10261,female,56.34236863971918,548.0818809856601,wgoa
2001,10261,male,48.37646473791706,313.8254590564098,cgoa
2001,10261,male,46.13319454451061,312.80949203744643,wgoa
2001,10261,total,114.97219560143674,779.3844276931859,cgoa
2001,10261,total,88.93140569650679,736.8772225716074,wgoa
2001,10262,female,130.22805753456623,768.6917753995782,cgoa
2001,10262,female,33.76204450458544,484.11855338126736,wgoa
2001,10262,male,67.32364278475605,347.9406707070037,cgoa
2001,10262,male,22.835280022454914,139.41839786609358,wgoa
2001,10262,total,180.5844829771343,946.4548393905518,cgoa
2001,10262,total,55.89588139734387,621.6284230791447,wgoa
2003,10261,female,49.42669681100683,703.6805377218885,cgoa
2003,10261,female,63.430663121374465,574.8044497729592,wgoa
2003,10261,male,34.916439539655734,504.8744732486808,cgoa
2003,10261,male,32.98355086965602,233.67752981653965,wgoa
2003,10261,total,84.30600031136417,976.8996790825678,cgoa
2003,10261,total,79.48051224601458,502.5598417077276,wgoa
2003,10262,female,114.24418654302389,799.0499783218161,cgoa
2003,10262,female,49.13128388115462,1491.5279835852768,wgoa
2003,10262,male,54.86000651170853,396.19727015407415,cgoa
2003,10262,male,32.98412461236362,486.459484138102,wgoa
2003,10262,total,151.7015217526367,1068.5339569444106,cgoa
2003,10262,total,74.80907704043227,1746.273647080689,wgoa
2005,10261,female,33.38107265332537,520.0577946924741,cgoa
2005,10261,female,56.00228626539628,764.3229416664507,wgoa
2005,10261,male,17.966315318334928,267.7229661393526,cgoa
2005,10261,male,34.39606160598485,501.472566908429,wgoa
2005,10261,total,52.92225489792683,704.503262703594,cgoa
2005,10261,total,77.17149944963148,1020.978213467744,wgoa
2005,10262,female,42.12971382165275,881.856442192075,cgoa
2005,10262,female,12.848870241117345,134.43696998719065,egoa
2005,10262,female,48.403692810826904,827.9091902009766,wgoa
2005,10262,male,20.170238154286853,187.0341015891449,cgoa
2005,10262,male,4.897270126942794,69.75728793677922,egoa
2005,10262,male,24.74820347961448,342.1654672802726,wgoa
2005,10262,total,55.39105476846535,744.3512991855408,cgoa
2005,10262,total,17.33661101249155,196.58210603334555,egoa
2005,10262,total,65.20354777763431,1014.6923886697944,wgoa
2007,10261,female,38.366916767529744,425.1687993095466,cgoa
2007,10261,female,57.411293251874405,800.6355445456106,wgoa
2007,10261,male,20.85102248569802,295.93148122684653,cgoa
2007,10261,male,34.75092997730735,456.64891915948255,wgoa
2007,10261,total,52.71910937732498,619.1384107845153,cgoa
2007,10261,total,85.27481363338028,906.7736180373464,wgoa
2007,10262,female,64.70261799993838,1404.064963391808,cgoa
2007,10262,female,43.40188792689481,1447.6266060647963,wgoa
2007,10262,male,40.650318715511254,546.5657351581397,cgoa
2007,10262,male,31.046454701336284,521.2875606291888,wgoa
2007,10262,total,98.71819401740794,1740.7392622603204,cgoa
2007,10262,total,70.57868973096248,1759.3501283391904,wgoa
2009,10261,female,50.50580271307344,438.1303030881375,cgoa
2009,10261,female,53.60093612604863,465.2235694414761,wgoa
2009,10261,male,41.882070698479986,283.78334431754377,cgoa
2009,10261,male,30.701893924257508,313.8753702943607,wgoa
2009,10261,total,76.6795285649946,560.9122546449398,cgoa
2009,10261,total,68.66097777220236,408.983607659863,wgoa
2009,10262,female,80.02156757114369,563.4282633397056,cgoa
2009,10262,female,15.106139477202433,73.15777295802526,egoa
2009,10262,female,39.42995242068562,1021.299281470212,wgoa
2009,10262,male,45.20091913120801,167.5256958520515,cgoa
2009,10262,male,26.687867387964527,399.7203118902193,wgoa
2009,10262,total,104.61748649924176,494.90148955669457,cgoa
2009,10262,total,8.118752017550637,100.16966571256413,egoa
2009,10262,total,60.722944280497266,1251.5675876868554,wgoa
2011,10261,female,32.12537220616684,401.2071032424366,cgoa
2011,10261,female,9.401712675394386,13.398261303208532,egoa
2011,10261,female,40.90669142076641,385.1905525978551,wgoa
2011,10261,male,22.061931042632192,242.37131070925693,cgoa
2011,10261,male,27.37253203009168,266.28968378137336,wgoa
2011,10261,total,52.16730862793094,535.5632942280903,cgoa
2011,10261,total,9.401712675394386,13.398261303208532,egoa
2011,10261,total,68.49148165108093,626.9949523928595,wgoa
2011,10262,female,47.804923430016025,844.4331761164668,cgoa
2011,10262,female,30.43638835237611,947.9577520506704,wgoa
2011,10262,male,20.150789271406072,210.20423672387636,cgoa
2011,10262,male,22.644008145427545,245.8706464328858,wgoa
2011,10262,total,67.0714589322727,827.8572383112918,cgoa
2011,10262,total,43.914353181728714,1039.0993567789951,wgoa
2013,10261,female,39.448271150231115,241.34503849382935,cgoa
2013,10261,female,30.026923909477382,310.4498071279348,wgoa
2013,10261,male,27.62727683746815,124.499133700932,cgoa
2013,10261,male,21.224823811492193,221.17854573376377,wgoa
2013,10261,total,55.37146776491636,284.1842343189747,cgoa
2013,10261,total,47.4433468227971,303.4336293863873,wgoa
2013,10262,female,47.78884214128942,561.9700285359311,cgoa
2013,10262,female,9.713491191930736,56.89707244771699,egoa
2013,10262,female,40.700696898247834,711.6143705183272,wgoa
2013,10262,male,28.007287077797297,338.91877929293986,cgoa
2013,10262,male,8.886676351272046,39.543185363832144,egoa
2013,10262,male,20.78136471288537,278.11448256318045,wgoa
2013,10262,total,68.11408584057762,775.1099066595999,cgoa
2013,10262,total,14.265049579624367,89.64133727901938,egoa
2013,10262,total,62.36207433621245,906.252181618526,wgoa
2015,10261,female,54.32832558996608,400.40884448803087,cgoa
2015,10261,female,41.02052240704769,380.24221324929835,wgoa
2015,10261,male,40.90336859118986,275.3002964588572,cgoa
2015,10261,male,29.0365434229984,195.2117358168367,wgoa
2015,10261,total,85.54215994607006,559.7267941526461,cgoa
2015,10261,total,56.89354247748194,378.8669616695127,wgoa
2015,10262,female,54.91158993522514,873.6632622145554,cgoa
2015,10262,female,12.461526810193128,61.654775561221,egoa
2015,10262,female,35.20137627651735,1011.3464640961708,wgoa
2015,10262,male,27.76522997333216,378.42857169089007,cgoa
2015,10262,male,2.0040923577789216,28.63510644833684,egoa
2015,10262,male,27.26013483667714,347.9686666879759,wgoa
2015,10262,total,78.48438538123516,1150.7383943069683,cgoa
2015,10262,total,15.357183427845088,87.76108246320631,egoa
2015,10262,total,55.18580158585041,1234.4054073609427,wgoa
2017,10261,female,100.3346371447736,269.7309978766826,cgoa
2017,10261,female,35.99266620313854,531.7130573684276,wgoa
2017,10261,male,69.01743120803705,213.33381489618765,cgoa
2017,10261,male,16.772360830025857,347.74335613685065,wgoa
2017,10261,total,151.01265354115864,413.2956816782363,cgoa
2017,10261,total,48.95521582867123,711.6769985373594,wgoa
2017,10262,female,111.22346183296986,555.7228517376177,cgoa
2017,10262,female,14.834330417252492,49.50876075773328,egoa
2017,10262,female,40.11732643220438,713.4238291137332,wgoa
2017,10262,male,63.725095531333686,345.8126288988919,cgoa
2017,10262,male,9.517461040669266,35.87494478572156,egoa
2017,10262,male,26.13540487541573,176.72958472218951,wgoa
2017,10262,total,155.23646421641914,778.8913274865091,cgoa
2017,10262,total,20.645679690198396,81.85626301872787,egoa
2017,10262,total,58.5782445327669,743.089384371628,wgoa
2019,10262,female,141.39021432355534,750.6589976572764,cgoa
2019,10262,female,6.3738258062719755,57.69958319223928,egoa
2019,10262,female,80.91485389837561,571.1000766174377,wgoa
2019,10262,male,49.55860510939239,347.83999482245656,cgoa
2019,10262,male,4.639018662421642,27.90565456651319,egoa
2019,10262,male,39.36529401633735,252.499512219344,wgoa
2019,10262,total,171.7138500624274,1036.6620926926648,cgoa
2019,10262,total,12.295929713789311,85.14183292893065,egoa
2019,10262,total,112.40110442837036,782.2018142747177,wgoa
2021,10262,female,94.54489068815644,754.7326890303019,cgoa
2021,10262,female,11.90763508241422,68.73035438068395,egoa
2021,10262,female,131.46174178979086,882.8149158634394,wgoa
2021,10262,male,43.92586593616958,421.56037788960265,cgoa
2021,10262,male,2.9076154580889484,24.430654354005114,egoa
2021,10262,male,52.46779850053392,301.79936618267345,wgoa
2021,10262,total,132.15700643247166,1078.88597014951,cgoa
2021,10262,total,16.35208238746225,94.83397457529593,egoa
2021,10262,total,173.5092371650756,932.6854650736088,wgoa
1990,10200,female,7.106364919145783,157.67606930985647,egoa
1990,10200,female,43.68740662152241,861.0606801818889,wcgoa
1990,10200,male,30.518642578399295,400.4171156520511,wcgoa
1990,10200,total,7.106364919145783,373.28752769471134,egoa
1990,10200,total,76.22998997008467,1053.7587155296146,wcgoa
1993,10200,female,44.807065990831425,1810.2271867393383,wcgoa
1993,10200,male,33.74107634418674,713.2347494053914,wcgoa
1993,10200,total,70.9981650873153,1867.4080017373192,wcgoa
1996,10200,female,13.486645122566989,549.9262822806378,egoa
1996,10200,female,48.38999787413827,1164.0247360943908,wcgoa
1996,10200,male,10.705676161130045,618.2355740010034,egoa
1996,10200,male,37.734422876886384,662.5328685164422,wcgoa
1996,10200,total,27.73335561397575,1056.275561505146,egoa
1996,10200,total,85.78415190559247,1566.906407222728,wcgoa
1999,10200,female,11.320250351248209,738.4959959382049,egoa
1999,10200,female,54.616234857518144,911.2620574377524,wcgoa
1999,10200,male,21.17905546050102,527.9234403969068,egoa
1999,10200,male,45.21122225571035,663.9582774895795,wcgoa
1999,10200,total,33.936938016421024,961.5079631641532,egoa
1999,10200,total,97.55598267448669,1410.1920245985475,wcgoa
2001,10200,female,145.17374503624927,862.087464655756,wcgoa
2001,10200,male,106.30432378197214,587.4321877132418,wcgoa
2001,10200,total,218.49335379970432,1135.6267230077983,wcgoa
2003,10200,female,33.405358183671716,496.25511855684056,egoa
2003,10200,female,65.1262895576362,1630.379151036777,wcgoa
2003,10200,male,40.36162049940961,494.23970843583027,egoa
2003,10200,male,48.97248652087323,1158.179137959915,wcgoa
2003,10200,total,72.02265826078012,803.2891070723277,egoa
2003,10200,total,100.1994900428401,2437.218448067739,wcgoa
2005,10200,female,33.91568907991093,774.8102848567332,egoa
2005,10200,female,59.45331262384888,1541.6500630882638,wcgoa
2005,10200,male,29.334410131298817,851.601802302076,egoa
2005,10200,male,53.72897283230484,924.8477527408628,wcgoa
2005,10200,total,59.53388620003073,1447.7634981955346,egoa
2005,10200,total,107.41998990191809,2156.5665780305803,wcgoa
2007,10200,female,8.369680724422562,228.27174612819113,egoa
2007,10200,female,74.60129306888395,1588.1629659668013,wcgoa
2007,10200,male,20.986054067909517,336.33095741679534,egoa
2007,10200,male,49.62097848751912,1219.7882898898763,wcgoa
2007,10200,total,33.348961870353385,356.0768146115937,egoa
2007,10200,total,114.61406108266424,2453.3824320536187,wcgoa
2009,10200,female,36.24551280402495,440.79221377149565,egoa
2009,10200,female,61.4038884801664,2076.465943996957,wcgoa
2009,10200,male,32.903196795388425,295.37685297848276,egoa
2009,10200,male,44.740281944531446,1370.9923496531,wcgoa
2009,10200,total,63.739282596137485,538.8807504601745,egoa
2009,10200,total,99.7874644135015,3032.9252875947536,wcgoa
2011,10200,female,36.01292947657026,485.9071924409581,egoa
2011,10200,female,47.86486297172988,1345.5780246465642,wcgoa
2011,10200,male,31.309989126348167,500.6084325198254,egoa
2011,10200,male,41.40110964648402,919.7330622605202,wcgoa
2011,10200,total,59.37020042733329,827.5717198889264,egoa
2011,10200,total,85.72951576571464,2003.543851749297,wcgoa
2013,10200,female,33.82806595430471,325.70127682853035,egoa
2013,10200,female,53.575829277469694,776.6589940834489,wcgoa
2013,10200,male,33.27279248572483,355.63690456452167,egoa
2013,10200,male,29.733721912586056,582.5216512615334,wcgoa
2013,10200,total,61.39407064027756,585.3234130123312,egoa
2013,10200,total,69.74355290470817,950.1131655555424,wcgoa
2015,10200,female,9.060763940950393,423.8079126289173,egoa
2015,10200,female,49.94854213218927,1411.2380756576358,wcgoa
2015,10200,male,7.640704739838873,389.50183341111114,egoa
2015,10200,male,36.14714981731308,799.4772729498023,wcgoa
2015,10200,total,18.480322945808787,637.7895642586308,egoa
2015,10200,total,81.12637329668858,1726.1178087311905,wcgoa
2017,10200,female,32.639997737844794,316.6902632105511,egoa
2017,10200,female,116.65625120209172,802.4707959626184,wcgoa
2017,10200,male,41.32789676110297,258.34841498091504,egoa
2017,10200,male,68.62433706151506,375.34078730450216,wcgoa
2017,10200,total,68.158899594822,502.81578152769606,egoa
2017,10200,total,161.09433581105202,856.5882056952346,wcgoa
2019,10200,female,50.48995923661998,369.6312199522904,egoa
2019,10200,female,145.99605993438234,1034.8446245408468,wcgoa
2019,10200,male,50.77435842610767,355.0566662919087,egoa
2019,10200,male,84.27931729761262,593.055057900886,wcgoa
2019,10200,total,93.0533828097138,575.2049505042045,egoa
2019,10200,total,208.1152083301867,1339.2982064020043,wcgoa
1991,21720,female,35.517689586708826,259.7566144235386,ai
1991,21720,male,44.81640503563162,263.06870339205346,ai
1991,21720,total,43.94235988641259,355.44888339946743,ai
1991,21740,female,78.28890989152949,458.2846332505885,ai
1991,21740,male,87.86951119897962,338.34916245757154,ai
1991,21740,total,116.51217490367104,482.0728091818067,ai
1991,21921,female,21.395569448830823,206.3377240714838,ai
1991,21921,male,17.940894333822463,204.66903955745255,ai
1991,21921,total,31.08243780927574,276.01137911355545,ai
1991,30060,female,58.210846478778926,197.20992745594737,ai
1991,30060,male,67.6246157352888,272.4944082697561,ai
1991,30060,total,96.31089249550604,289.1113666493264,ai
1991,30420,female,47.875407812701454,79.02272827478362,ai
1991,30420,male,27.97158037012203,83.54928191593201,ai
1991,30420,total,60.841949284195714,101.23863205139264,ai
1994,21720,female,28.92696840696113,120.25619774126628,ai
1994,21720,male,22.249843341205448,118.27268285476596,ai
1994,21720,total,26.620523456045795,135.7829799613609,ai
1994,21740,female,72.20779643149862,313.03952424036703,ai
1994,21740,male,50.16966468045738,206.34640538201003,ai
1994,21740,total,71.06384031337248,265.3604634924328,ai
1994,21921,female,63.68426648130249,123.5359149916712,ai
1994,21921,male,42.5686840166714,110.32841093473594,ai
1994,21921,total,75.24891060804767,149.108842884992,ai
1994,30060,female,81.14845856658333,263.1533160573984,ai
1994,30060,male,91.64787447779842,312.8336278475325,ai
1994,30060,total,146.55419311107642,408.001648434094,ai
1994,30420,female,45.86435717056224,51.486497060781,ai
1994,30420,male,54.10830249532864,71.95648992445078,ai
1994,30420,total,79.54378428664073,79.11942703413929,ai
1997,21720,female,57.60870212666121,418.46887147581873,ai
1997,21720,male,55.38337088398429,452.32975114058746,ai
1997,21720,total,67.15284492711827,574.6729203138468,ai
1997,21740,female,93.07788648301498,508.5452396327873,ai
1997,21740,male,88.37675154908835,407.2966394270165,ai
1997,21740,total,151.28664605125704,698.2471356310793,ai
1997,21921,female,51.25792401833437,139.10878531498784,ai
1997,21921,male,44.69186690775237,124.5792271804976,ai
1997,21921,total,70.20488840348729,160.54411722919608,ai
1997,30060,female,111.44721424851728,398.2938802427701,ai
1997,30060,male,91.17992517378065,418.4013730261246,ai
1997,30060,total,175.67697550487395,533.7574381597934,ai
1997,30420,female,50.111217719070545,116.61888428255088,ai
1997,30420,male,59.52405557673741,133.79157540508197,ai
1997,30420,total,89.63179081804833,164.1327927759447,ai
2000,21720,female,117.39418414273996,435.41118193753334,ai
2000,21720,male,99.73292831221858,455.8908617239842,ai
2000,21720,total,150.53696005124547,664.3113508452049,ai
2000,21740,female,70.62929861123936,222.95896553611465,ai
2000,21740,male,52.98599600806365,183.70629947063787,ai
2000,21740,total,74.89786443957107,246.58610905095753,ai
2000,21921,female,39.63586056829469,116.74994074954073,ai
2000,21921,male,22.676019701340795,69.54928908702124,ai
2000,21921,total,33.80450431749723,89.77616225757957,ai
2000,30060,female,140.10875585239688,256.31426193267725,ai
2000,30060,male,110.30147854185893,315.2052640741921,ai
2000,30060,total,200.1062223497448,416.096524138577,ai
2000,30420,female,76.11020353223995,173.2565083237329,ai
2000,30420,male,71.6529085962636,164.63576844614806,ai
2000,30420,total,130.57986400473484,234.0747400525368,ai
2002,21720,female,130.45274153424205,514.5737198835225,ai
2002,21720,male,157.71342833134614,547.7068067160246,ai
2002,21720,total,181.9916951286838,818.742616627998,ai
2002,21740,female,144.09933903224393,422.1095650714947,ai
2002,21740,male,120.69468536348188,359.86543333166986,ai
2002,21740,total,193.3283124453676,542.2567302131732,ai
2002,21921,female,78.18899228004918,267.27185581332566,ai
2002,21921,male,97.29724468573497,265.24830534557304,ai
2002,21921,total,112.19212828551753,309.9219691686516,ai
2002,30060,female,48.396767052684986,239.31549819591237,ai
2002,30060,male,52.08922478356979,264.0834858269988,ai
2002,30060,total,90.48337795396002,319.43119909930215,ai
2002,30420,female,43.10974380151227,266.0685397708764,ai
2002,30420,male,31.813960941055328,203.64342136621028,ai
2002,30420,total,68.9326880890713,292.04154346736067,ai
2004,21720,female,113.09504439675322,619.1030746649029,ai
2004,21720,male,113.37469112288213,598.5306787147614,ai
2004,21720,total,166.24660438955786,1029.534280453401,ai
2004,21740,female,73.75803923626519,205.818183370887,ai
2004,21740,male,53.17153563616138,173.6142931112201,ai
2004,21740,total,90.05094507563318,281.9713853334019,ai
2004,21921,female,90.07208123776596,528.7397811373697,ai
2004,21921,male,107.07044789907012,474.22081409664406,ai
2004,21921,total,151.725982019175,639.4481541075207,ai
2004,30060,female,184.7283197479782,548.7172908083141,ai
2004,30060,male,147.15422824116942,642.252838511012,ai
2004,30060,total,287.1762971321062,888.5801437202331,ai
2004,30420,female,93.5287832317466,320.4859165800055,ai
2004,30420,male,81.07103611107262,202.92957448168988,ai
2004,30420,total,153.59464353932242,356.6702829533657,ai
2006,21720,female,83.22928172286429,366.5771371630104,ai
2006,21720,male,84.54515676824639,362.3565898505583,ai
2006,21720,total,110.4132354431461,537.8293617068701,ai
2006,21740,female,86.97696416418104,270.6056234163944,ai
2006,21740,male,72.41892925822863,213.1139565177033,ai
2006,21740,total,119.5676196341834,289.838086151149,ai
2006,21921,female,62.41595875954256,187.95751863545024,ai
2006,21921,male,58.66554705473579,148.9572336959003,ai
2006,21921,total,106.4782771296972,211.55967136322457,ai
2006,30060,female,86.2461085108669,488.1989317864291,ai
2006,30060,male,67.53093147283526,556.3644495706617,ai
2006,30060,total,138.40630360753266,692.6979176260986,ai
2006,30420,female,109.23764290068608,227.99916744504088,ai
2006,30420,male,82.62932745145997,198.2946518455439,ai
2006,30420,total,181.72211291137225,259.09364296914276,ai
2010,10110,female,106.85814356785797,676.7248175591243,ai
2010,10110,male,48.75635919247439,272.6968077527996,ai
2010,10110,total,107.61289792802822,581.7339534098578,ai
2010,10112,female,75.68320333963914,249.3336184200381,ai
2010,10112,male,50.49558794069466,157.03472173366185,ai
2010,10112,total,84.16862545940118,256.38134831258583,ai
2010,21720,female,98.26360714592404,504.8637313896079,ai
2010,21720,male,101.5909675869092,571.5107120128698,ai
2010,21720,total,155.83506168019107,850.8748202258627,ai
2010,21740,female,31.147093011369112,155.13358226632843,ai
2010,21740,male,28.00878479478368,126.32355289676156,ai
2010,21740,total,35.09217763440088,155.86370375515637,ai
2010,21921,female,61.18160008386963,123.70359768354614,ai
2010,21921,male,60.33352626583969,151.93400358411876,ai
2010,21921,total,83.18083378453856,175.34393662148452,ai
2010,30060,female,161.5825174248786,540.1794412544282,ai
2010,30060,male,133.22503463849145,747.1415867845885,ai
2010,30060,total,259.69676436889705,1038.1310560091815,ai
2010,30420,female,70.12728444444905,258.27713479239026,ai
2010,30420,male,80.08994602686741,254.9583113150265,ai
2010,30420,total,115.70327120038056,308.7619976643656,ai
2012,10110,female,88.19670792511351,477.9127988602263,ai
2012,10110,male,41.66639800994049,205.93156927269308,ai
2012,10110,total,95.7850647823876,425.4995695431326,ai
2012,21720,female,82.7418414169326,426.03029253395783,ai
2012,21720,male,81.86709583473585,449.54740144947414,ai
2012,21720,total,120.6375590949069,732.7225839481447,ai
2012,21740,female,56.22778085851535,201.21492585269735,ai
2012,21740,male,32.86101187026192,126.65724307999167,ai
2012,21740,total,50.66576691753671,176.86536015908578,ai
2012,21921,female,55.03606366579789,203.59250762875507,ai
2012,21921,male,54.19544858110587,184.5246794677423,ai
2012,21921,total,83.51424346763957,241.29794212574205,ai
2012,30060,female,159.32673976437275,452.0335925168108,ai
2012,30060,male,124.8306197697479,726.0557078608542,ai
2012,30060,total,245.52146947474552,939.038326841317,ai
2012,30420,female,86.2870810869779,105.07435256007858,ai
2012,30420,male,72.88912379308616,67.249752381845,ai
2012,30420,total,139.92899200612098,106.53637890562248,ai
2014,10110,female,74.66343411258225,870.7743386281062,ai
2014,10110,male,47.97701289700978,453.7289548492887,ai
2014,10110,total,117.9444863257142,1078.348500378809,ai
2014,21720,female,96.8459750614604,593.587878743789,ai
2014,21720,male,104.34822077498028,660.7235282919994,ai
2014,21720,total,150.11941223754928,1066.643091241349,ai
2014,21740,female,7.059218740707785,41.38925256785644,ai
2014,21740,male,7.297584831430324,56.48537888223299,ai
2014,21740,total,7.39268310118933,51.520754001329685,ai
2014,21921,female,59.2450344942708,160.5534020012764,ai
2014,21921,male,50.71095265656897,153.17320726227047,ai
2014,21921,total,79.57087642249486,193.52489208740727,ai
2014,30060,female,139.53455875352333,223.71522633056492,ai
2014,30060,male,137.96790398954101,281.1694483217427,ai
2014,30060,total,222.1085057668093,332.89550591933823,ai
2014,30420,female,82.3534634208205,223.5044519684675,ai
2014,30420,male,74.72254923336939,164.0662725949218,ai
2014,30420,total,140.77410544760787,278.7614542587732,ai
2016,10110,female,134.76305012459528,759.4610092868041,ai
2016,10110,male,52.44925057008178,270.34572547697593,ai
2016,10110,total,132.03541230439782,637.07348656768,ai
2016,10112,female,73.32319534814927,241.59008063400185,ai
2016,10112,male,65.55848554838997,246.1365249613476,ai
2016,10112,total,103.19881821064514,402.38208974612047,ai
2016,21720,female,108.5167652808434,705.6660856645935,ai
2016,21720,male,111.27481120294117,790.1598111870632,ai
2016,21720,total,156.4874806066924,1157.9122773302267,ai
2016,21740,female,51.059603312599045,134.34440433901725,ai
2016,21740,male,19.048929664198724,66.39910001445134,ai
2016,21740,total,33.445789894045056,110.8097625263796,ai
2016,21921,female,25.256372481214022,73.0855961146945,ai
2016,21921,male,35.55646957530143,75.05026931435886,ai
2016,21921,total,39.5899741164515,89.1817255618465,ai
2016,30060,female,206.4539315118881,813.199967503108,ai
2016,30060,male,262.963127588057,852.6623768992118,ai
2016,30060,total,431.84817180241913,1163.892498952227,ai
2016,30420,female,152.5152247834515,253.1886080666556,ai
2016,30420,male,71.91580876168484,217.58126639109716,ai
2016,30420,total,215.18651958710905,289.21609900968656,ai
2018,10110,female,134.7960648771786,1000.8070431217488,ai
2018,10110,male,92.21842456833431,462.7663061455735,ai
2018,10110,total,191.16364816853616,1171.904642651129,ai
2018,10112,female,86.22754588653665,230.2486621528648,ai
2018,10112,male,76.79501921158199,221.71814519437723,ai
2018,10112,total,118.98163081522397,316.66552696223613,ai
2018,21720,female,131.73270930001686,671.3562383536677,ai
2018,21720,male,123.2142091122426,562.0401628601509,ai
2018,21720,total,196.56784090976956,1008.8349080065472,ai
2018,21740,female,116.71016741770563,320.22636961196207,ai
2018,21740,male,60.2608926492088,175.46914576744743,ai
2018,21740,total,107.40550388366816,330.627300372858,ai
2018,21921,female,85.5721294400345,101.86872280526288,ai
2018,21921,male,92.48086766008694,123.58767343719389,ai
2018,21921,total,119.48743622267654,142.28299605268478,ai
2018,30060,female,166.38011372344778,554.7243715225533,ai
2018,30060,male,228.2695988403381,938.5906914691466,ai
2018,30060,total,376.93291932878225,1222.334663586875,ai
2018,30420,female,152.53845093536992,283.82930306013,ai
2018,30420,male,87.6674750364246,321.39570383281443,ai
2018,30420,total,241.41556784160144,398.68795720274227,ai
1991,3005012,female,53.289866928691914,82.52122158415963,ai
1991,3005012,male,40.624982860909746,101.01425110893264,ai
1991,3005012,total,88.99500756685394,154.63749948014654,ai
1994,3005012,female,59.24819550657726,290.2945367382716,ai
1994,3005012,male,55.20878287743008,261.0622076077472,ai
1994,3005012,total,112.52835456642173,486.5017435228584,ai
1997,3005012,female,81.35349642254731,159.12690382141503,ai
1997,3005012,male,75.93655528669203,157.73378147538125,ai
1997,3005012,total,154.15332687454432,269.3700210629667,ai
2000,3005012,female,77.74575272486611,204.4626694241537,ai
2000,3005012,male,76.27717735631336,227.8910418323234,ai
2000,3005012,total,148.2276999441895,375.747680847998,ai
2002,3005012,female,57.41905050165136,106.73293740228766,ai
2002,3005012,male,50.58876436774786,89.30579941072304,ai
2002,3005012,total,99.9115012871804,166.64986778651232,ai
2004,3005012,female,70.6057248892479,229.4117048652229,ai
2004,3005012,male,76.38721821180373,208.0763294621757,ai
2004,3005012,total,139.01719378211473,379.9040800213961,ai
2006,3005012,female,56.25923540034024,167.3734428584503,ai
2006,3005012,male,54.85109850738197,180.00994117434553,ai
2006,3005012,total,107.69680512587271,283.9957827692984,ai
2010,3005012,female,62.876551236217445,106.124768099442,ai
2010,3005012,male,62.868800660097065,108.62944796782676,ai
2010,3005012,total,115.46006829350404,181.28502928498008,ai
2012,3005012,female,63.079620796535266,107.64035121233854,ai
2012,3005012,male,68.93722213624292,121.85555564456534,ai
2012,3005012,total,119.49540488637912,168.97092334226951,ai
2014,3005012,female,67.48408592437879,119.09943880770172,ai
2014,3005012,male,73.16277608463444,132.93063440564904,ai
2014,3005012,total,131.2206203588336,203.1668362893648,ai
2016,3005012,female,54.4708205118115,135.73154130121137,ai
2016,3005012,male,58.95820320226734,144.93506311184902,ai
2016,3005012,total,109.35226173891276,254.55542865599816,ai
2018,3005012,female,49.83051909070704,114.23783861408856,ai
2018,3005012,male,48.64716345403173,124.80462137243056,ai
2018,3005012,total,92.2194942876364,191.87246854939056,ai
1982,10110,female,34.49642270289945,442.3024759491223,bs_shelf
1982,10110,male,34.709004913617306,328.54230654455176,bs_shelf
1982,10110,total,51.82421132269826,643.0661190681608,bs_shelf
1982,10115,female,34.984786200950325,180.85168441227967,bs_shelf
1982,10115,male,31.664233213121022,90.17928046265963,bs_shelf
1982,10115,total,51.475819855940074,236.4042989736789,bs_shelf
